Un rapport dénonce les violences sexuelles au sein du monde culturel français - 24 Heures,24 Heures,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxPX2VQQUtJVWQyM3dBY2pEMUY4SjJEN3hxZTNLbkZJeFU0eHlpQ2JmbXpaVEJSM0tMQlNadFZlR3Z4dzdzSi1FWUEwaTdjZl9QVzgxNFBBelRnVWEzQ19WZGRiZmdTcjc3X2F4M1VOakJXUVJ1T1AzWmZFWmRyNTlVTk5UMHRRWVUteWwxR1pnNkI0NTd3SjA0cjBMYnQ1SFUzRi0w?oc=5
Une commission d'enquête parlementaire épingle les violences dans la musique classique - Radio France,Radio France,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNeVBXcUdHZGhRcHF6YktkOFhjb2FVNl9aUl9UMXFlU2RabDVoVXc0Q3dmV09jVW9sOU9QMDcxTHBhWktXanRZaHB2T2pNTG1KMUhleGNaYmx3bEdNZ3hWVHNhLWt3bFZKdlcyRGV6UEFTam5sMWpEdlU1YjRZVTJ0WVVuZkJYUmZvNlNHTU0yT2g5Wmc5dFBLVWpFZVhwWFJNRGVZeFg4dGxWU3RnQ09EQUdGQktJSGlodHY3RnJOQkttaDVvS3QzTTBNRVBBTE9a?oc=5
#MeToo dans la culture : retour sur les temps forts des six mois d’auditions de la commission d’enquête - Télérama,Télérama,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNV3AwaXBTRXdQWW1aZDQwZC1QUWQtbkphY1AxR0dXT0hjSDVXcUFBNFl5WmRaeGpHaEVGOHh4Y2hrT3NtXzdhZDZTZkxmd284dXdwNHR5SGZ6M1VxeVhsMUVkbVNyNjVoSUViT2hYN3lmbjh6dXFTRmRjRjlsOTN5Uk1TOWI1QkpGeHRpSHoxZ2NXUV9EWWJTSWFMVEV3cF92Rlo5bzhKY2tLbzZKMGg1MmJsLUtDZS05YlBXWXhUXzVBNWswZEhEYklrNHQ0enhEUGJkbm9lankzVGY3SGk4QUw2cFJZM2Q1Unc?oc=5
"La colère d’Anouk Grinberg contre les violences sexistes et sexuelles et l'exposition sur Agnès Varda, autre figure féministe du cinéma - Radio France",Radio France,09/04/2025 09:00:00,https://news.google.com/rss/articles/CBMiqAJBVV95cUxNMWdXTEkxNmw4RkkxQmg4YmRZSmhHMHdGYWU3Z3ptOW9ETHBLWTFoTkFISDFJZDE3UHpjMkFOcEhYTGRmNENleVgyWDI1QUswM0N2bFFWUDJMd1BPZjA0UXFxTWNON2xRU213RHRqSU9uQ3h1U3RqZmJWVjhULW1CWmdtMXlPZVRJYzJLNXlXZVNHdmxWallVSG4yN0hTTE9ZTW5SUlVyQk14OU5HUVJZOXkwMTFwNUtGS2pkZlBmdnJ5LW0yM2l2Nk9BeU5Fd3Q3TmozeVMwR1NrY0VKNjVyRU1tdlJMbmtkVmFpNVAyRWd3bHN2Sjh1TUhkdFppY3NxUndIR1N0blQ0SHo1cW94d203aVE4d1NhQjBsV19NUmNBOE5VQXBkTQ?oc=5
"Violences sexuelles dans le monde de la culture : les recommandations de la commission d'enquête contre la ""machine à broyer"" - LCP",LCP,08/04/2025 09:00:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxOTHJweC1pSi0zNnlfYXlha3d3THp4MmUxQVltUExFcDJJa0hMTzVPUDJvLUdScXA5S2pZM1Zrem9SMDlPbFJVYi04OXZVVGpJeVpJcUQtREJwMVlsWDYzZ1l0R0dDV2l5Y1FFXzJ2dzdKZ1ppaTViWDhVN2RuZk5TUk9ETDB3UWNrMEZhUXBIVGs1cEFXdHZ0cEJZT2NNUFRJV1JhUVNqSU9oSG9hMVZsbXBn?oc=5
Violences dans la culture : un rapport parlementaire étrille les « machines à broyer des talents - Mediapart,Mediapart,08/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPRXk0bEpDMjNyd1AxZ3FYUXdCOXBWOEItdWtKMkltbC03b3lQWGFSMkJBdHp0ZldRZGo2Z29jaVFVbUF3NWY4eHRjS25XbTZERFg4T3FjRWIteF9ZcnB5cUdrRHM4ei1zSzFOWFRqTmNOLUtrX2ExTzZPQWlMdEhPM3lfYmJwS2JHcGllQXk5LTV1dmJOejVKdWZYbl9NRVpvTkx6WWZ6NE9vTFJxYVV2WTBKd3dkb1NvQzh2cDh2ZHNFaWxHcHdHTUxhNkNoUmloLVV3?oc=5
La commission d’enquête parlementaire sur les violences rend un rapport accablant pour la « grande famille » de la culture - Le Monde.fr,Le Monde.fr,08/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi8wFBVV95cUxObUlJTFR4ZmlLMWlSc1ZxeE5uX0g3SmxPVjZZLXB5aGx1QkdjdlJESndBS3BBQ1h3M3VMWlZBNW51bVRDMnNPOThRb3FUSFNfM0FidVpVOEFvOHVHOXhoSE1JUHR4X1JNZk54bVZfd2lWazBrLVR3WHo5VC1OaWNHb0NQcXNVTGw2U2ltaWRLZWdFZEpXUXV6bGZXWlhTaERqcG1tWTJya3RnTTZYS2I4dHZlbmdOdmdYOERxWkd1eExxTjBZMWtKRF9ZSDQwSlZxYm9DQUpSbUFmSHhNYmVpOUxTTnhBdmJkMzNJQjl3NzJ1VFk?oc=5
"Erwan Balanant (député MoDem) : ""La politique est un acte de création"" - Radio France",Radio France,05/04/2025 09:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOQjI0Q2JscWRpZDJoYmhvMDZYQ3hwWUdDU0ctUDZDZ2tNenJCM2VTemY2SXItQ2hCclM2cVE5Z2VVdTdTUUYtQU5CQlNHSFJJeUxNWm9NSVhyOGEweGhvMFh5NkxYdkdxRHdnd3lBVzR0Q2tad041NEYwWUo4cEkzdWxDVWNpMnROV2NhaThjVDFvbDdMc0V1Q01CbVhEXzNsV2h0QkczLUtNMFR3RnNSUTJCRWxENG1JdVB2VXpGTXVpZS1aZW5zcG9PS2h1Skk2RWM0?oc=5
« La commission de l’Assemblée nationale sur les violences sexuelles dans le milieu artistique a parfois ressemblé à un reality-show malaisant » - Le Monde.fr,Le Monde.fr,04/04/2025 09:00:00,https://news.google.com/rss/articles/CBMirwJBVV95cUxOQk05aUtkeWJOaG9fTGFtYVpvNl9IdzVrQlA2VkdQUVY3T1pkYXRPUlh0eHVWVnVzRWkxMHBhMTJSeTJfZS1uV2s4RGJtT0wwcldrczdDalBoMGdWRllBZnVyZjNCYVNxMzhRQjRMeFFuZkRtejZad2NBaHlkWS1HSTUzU3FLa3k2R0ZkYkVKNUFyQlhnMUM4V0hwVHRUcldwUkRhX3FtQ0JlSXpucko0NnpSOWp0N0U4ZndFRnBxYUdHTmZLLVEwTTMySGNKRUhBSmJqVURDWkRtelViSVJhdnltTGJYaWdRRHN0M1JYa04tR0Z3SFpYWUxuS3drRklZM1NrMVVFU2JVTHdJZ0prSTh1T0hjVXB1alpuenlIOG83SUlyQy1XR1NQX0cxS1U?oc=5
Le cinéma est-il un milieu particulièrement toxique ? - Radio France,Radio France,14/03/2025 08:00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPeEJNeVF3eURDSGNUMTVBamo0dEhoMWpTQ3VSSDBDSndEOTI2ekhWRndrZWRYS3czMExxSUpxN3FnM3IzLXI5c2xVYTlBN3NhVVRTSWNtb0JUM1p3ZXR4LWFaRmIyZHBDaS01T1gxLTh0bmRYMzdGb01UcnRqVFVIZ015S1JMeU9HVVphTE1UTDRpLTI4RWpNUEVKWEpmVi1hZ29xSXhKVWFUbG92b18zcG92ZmhkcENFazc3TVNZY3pJXzFSZEI0ZA?oc=5
